CLAVE,MARCA,SUBMARCA,LINEA,DESCRIPCION,DESCRIPCION_LEGIBLE,AÑO,tipo,CLAVE_QUALITAS,CLAVE_HDI,CLAVE_AFIRME,CLAVE_GNP,CLAVE_MAPFRE,CLAVE_ZURICH,CLAVE_AXA,CLAVE_SURA,CLAVE_BANORTE,CLAVE_POTOSI,CLAVE_ANA,CLAVE_AXA_EMMA,CLAVE_ATLAS,CLAVE_GRAL_SEGUROS,CLAVE_ALLIANZ
01010100407,ACURA,ACURA,RDX,RDX ADVANCE L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,RDX ADVANCE · L4 Multipunto Aut 5p · c/Quemac.,2024,AUTO,20008,2340833,100014,AUTAC04052024,100040005,001L6005,ACA003010,,AC028,120-005-05-2024,G0010021,10837,18824,71190542,CACRD0061R
01010100407,ACURA,ACURA,RDX,RDX ADVANCE L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,RDX ADVANCE · L4 Multipunto Aut 5p · c/Quemac.,2025,AUTO,20008,2383330,100014,AUTAC04052025,100040005,001L6005,ACA003010,,AC028,120-005-05-2025,G0010021,10837,18824,71190542,CACRD0061S
01010100407,ACURA,ACURA,RDX,RDX ADVANCE L4 IMP AUT 5 ABS CA CE PIEL SM CQ CB,RDX ADVANCE · L4 Multipunto Aut 5p · c/Quemac.,2026,AUTO,20008,2391918,100014,AUTAC04052026,100040005,001L6005,ACA003010,,AC028,,G0010018,10837,18824,,CACRD0061T
01010100405,ACURA,ACURA,RDX,RDX TECH L4 IPC AUT 5 ABS CA CE PIEL SM QC CB,RDX TECH · L4 Aut 5p,2019,AUTO,20001,2082940,100019,AUTAC04042019,100040004,001L6003,ACA003005,,AC020,120-005-03-2019,G0010020,10827,17744,71102714,CACRD0041K
01010100405,ACURA,ACURA,RDX,RDX TECH L4 IPC AUT 5 ABS CA CE PIEL SM QC CB,RDX TECH · L4 Aut 5p,2020,AUTO,20001,2000170,100019,AUTAC04042020,100040004,001L6003,ACA003005,,AC020,120-005-03-2020,G0010020,10827,17744,30950,CACRD0041L
01010100405,ACURA,ACURA,RDX,RDX TECH L4 IPC AUT 5 ABS CA CE PIEL SM QC CB,RDX TECH · L4 Aut 5p,2021,AUTO,20001,2127514,100019,AUTAC04042021,100040004,001L6003,ACA003007,,AC020,120-005-03-2021,G0010020,10827,17744,30950,CACRD0041M
01010100201,ACURA,ACURA,RL,RL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,RL SEDAN · V6 Aut 4p,2007,AUTO,9789,2062203,100020,AUTAC02012007,100050001,001G0002,ACA004001,,AC003,,G0010003,10803,9351,9282,AACRL00107
01010100201,ACURA,ACURA,RL,RL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,RL SEDAN · V6 Aut 4p,2008,AUTO,9789,2058463,100020,AUTAC02012008,100050001,001G0002,ACA004001,,AC003,,G0010003,10807,9351,9282,AACRL00108
01010100201,ACURA,ACURA,RL,RL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,RL SEDAN · V6 Aut 4p,2009,AUTO,9789,2058458,100021,AUTAC02012009,100050002,001G0002,ACA004001,,AC003,,G0010003,10810,9351,9282,AACRL00209
01010100201,ACURA,ACURA,RL,RL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,RL SEDAN · V6 Aut 4p,2010,AUTO,9789,2078634,100021,AUTAC02012010,100050002,001G0002,ACA004001,,AC003,,G0010003,10810,9351,9282,AACRL0021A
01010100201,ACURA,ACURA,RL,RL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,RL SEDAN · V6 Aut 4p,2011,AUTO,9789,2078642,100021,AUTAC02012011,100050002,001G0002,ACA004001,,AC003,,G0010003,10810,9351,9282,AACRL0021B
01010100801,ACURA,ACURA,RLX,RLX 3.5 V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,RLX 3.5 · V6 Aut 4p,2014,AUTO,235,2073278,100022,AUTAC09012014,100060001,001G0003,ACA015001,,AC011,120-009-01-2014,G0010009,10819,10333,10982,AACRX0011E
01010100801,ACURA,ACURA,RLX,RLX 3.5 V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,RLX 3.5 · V6 Aut 4p,2015,AUTO,235,2083557,100022,AUTAC09012015,100060001,001G0003,ACA015001,,AC011,120-009-01-2015,G0010009,10819,10333,10982,AACRX0011F
01010100101,ACURA,ACURA,TL,TL SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN 3.7L · V6 Aut 4p,2009,AUTO,8481,2058454,100025,AUTAC01022009,100070006,001G6002,ACA005001,,AC002,120-002-01-2009,G0010001,10811,8654,10618,AACTL00309
01010100101,ACURA,ACURA,TL,TL SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN 3.7L · V6 Aut 4p,2010,AUTO,8481,2078636,100025,AUTAC01022010,100070006,001G6002,ACA005001,,AC002,120-002-01-2010,G0010001,10811,8654,10618,AACTL0031A
01010100101,ACURA,ACURA,TL,TL SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN 3.7L · V6 Aut 4p,2011,AUTO,8481,2078644,100025,AUTAC01022011,100070006,001G6002,ACA005001,,AC002,120-002-01-2011,G0010001,10811,8654,10618,AACTL0031B
01010100101,ACURA,ACURA,TL,TL SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN 3.7L · V6 Aut 4p,2012,AUTO,8481,2078651,100025,AUTAC01022012,100070006,001G6002,ACA005001,,AC002,120-002-01-2012,G0010001,10815,8654,10618,AACTL0031C
01010100101,ACURA,ACURA,TL,TL SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN 3.7L · V6 Aut 4p,2013,AUTO,8481,2078659,100025,AUTAC01022013,100070005,001G6002,ACA005001,,AC002,120-002-01-2013,G0010001,10815,8654,10618,AACTL0031D
01010100101,ACURA,ACURA,TL,TL SEDAN 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN 3.7L · V6 Aut 4p,2015,AUTO,,,,,,,,,AC002,,,,,,
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2007,AUTO,9788,2058464,100023,AUTAC01012007,100070001,001G0001,ACA005001,,AC002,120-002-01-2007,G0010001,10801,9350,9143,AACTL00107
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2008,AUTO,9788,2058460,100023,AUTAC01012008,100070001,001G0001,ACA005001,,AC002,120-002-03-2008,G0010001,10806,9350,9143,AACTL00108
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2009,AUTO,8481,2058456,100024,AUTAC01012009,100070003,001G6002,ACA005001,,AC002,120-002-01-2009,G0010001,10811,9350,9143,AACTL00209
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2010,AUTO,8481,2078635,100024,AUTAC01012010,100070003,001G6002,ACA005001,,AC002,120-002-01-2010,G0010001,10811,9350,9143,AACTL0021A
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2011,AUTO,8481,2078643,100024,AUTAC01012011,100070003,001G6002,ACA005001,,AC002,120-002-01-2011,G0010001,10811,9350,9143,AACTL0021B
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2012,AUTO,8481,2078650,100024,AUTAC01012012,100070003,001G6002,ACA005001,,AC002,120-002-01-2012,G0010001,10814,9350,9143,AACTL0021C
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2013,AUTO,8481,2078658,100024,AUTAC01012013,100070002,001G6002,ACA005001,,AC002,120-002-01-2013,G0010001,10814,9350,9143,AACTL0021D
01010100102,ACURA,ACURA,TL,TL SEDAN V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TL SEDAN · V6 Aut 4p,2015,AUTO,,,,,,,,,AC002,,,,,,
01010100904,ACURA,ACURA,TLX,TLX 1 M EDITION L4 IPC AUT 5 ABS CA CE PIEL SM CQ CB,TLX 1 M EDITION · L4 Aut 5p,2019,AUTO,20005,2087346,100029,AUTAC11042019,100080005,001G6025,ACA016001,,AC014,120-008-02-2019,G0010014,10822,10917,71100085,AACTX0041K
01010100903,ACURA,ACURA,TLX,TLX A-SPEC V6 IPC AUT 4 ABS CA CE PIEL SM CQ CB,TLX A-SPEC · V6 Aut 4p,2018,AUTO,2583,2089087,100028,AUTAC11022018,100080003,001G6022,ACA016004,,AC018,120-008-03-2018,G0010014,10826,12960,71102030,AACTX0031J
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Aut 4p,2015,AUTO,375,2087687,100027,AUTAC11022015,100080002,001G6020,ACA016001,,AC014,120-008-02-2015,G0010014,10822,10917,71100085,AACTX0021F
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Aut 4p,2016,AUTO,375,2089569,100027,AUTAC11022016,100080002,001G6020,ACA016001,,AC014,120-008-02-2016,G0010014,10822,10917,71100085,AACTX0021G
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Aut 4p,2017,AUTO,375,2084729,100027,AUTAC11022017,100080002,001G6020,ACA016001,,AC014,120-008-02-2017,G0010014,10822,10917,71100085,AACTX0021H
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Aut 4p · CD,2018,AUTO,375,2089086,100027,AUTAC11022018,100080003,001G6020,ACA016001,,AC014,120-008-02-2018,G0010014,10822,10917,71100085,AACTX0021J
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Aut 4p · CD,2019,AUTO,375,2087407,100027,AUTAC11022019,100080005,001G6020,ACA016001,,AC014,120-008-02-2019,G0010014,10822,10917,71100085,AACTX0021K
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Aut 4p,2020,AUTO,375,2000780,100027,AUTAC11022020,100080001,001G6020,ACA016001,,AC014,120-008-02-2020,G0010014,10822,10917,71100085,AACTX0021L
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Aut 4p,2021,AUTO,375,2165802,100026,AUTAC11022021,100080001,001G6027,ACA016001,,AC024,120-008-04-2021,G0010014,10822,10917,71103643,AACTX0051M
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Iny.[?] Aut 4p · CD,2022,AUTO,20006,2168146,100026,AUTAC11052022,100080001,001G6027,ACA016006,,AC024,120-008-02-2022,G0010014,10822,10917,71103643,AACTX0051N
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Iny.[?] Aut 4p · CD,2023,AUTO,20006,2169722,100026,AUTAC11052023,100080001,001G6027,ACA016006,,AC024,120-008-04-2023,G0010014,10822,10917,,AACTX0051P
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Iny.[?] Aut 4p · CD,2024,AUTO,20006,2351457,100026,AUTAC11052024,100080001,001G6027,ACA016006,,AC024,,G0010014,10822,10917,,AACTX0051R
01010100902,ACURA,ACURA,TLX,TLX ADVANCE V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX ADVANCE · V6 Iny.[?] Aut 4p · CD,2025,AUTO,20006,2377491,116521,AUTAC11052025,100080001,001G6027,ACA016006,,AC024,,G0010014,10822,10917,,AACTX0051S
01010100901,ACURA,ACURA,TLX,TLX TECH L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX TECH · L4 Aut 4p,2015,AUTO,374,2087686,100030,AUTAC11012015,100080004,001G6019,ACA016003,,AC015,120-008-01-2015,G0010015,10821,10916,71100368,AACTX0011F
01010100901,ACURA,ACURA,TLX,TLX TECH L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX TECH · L4 Aut 4p,2016,AUTO,374,2089568,100030,AUTAC11012016,100080004,001G6019,ACA016003,,AC015,120-008-01-2016,G0010015,10821,10916,71100368,AACTX0011G
01010100901,ACURA,ACURA,TLX,TLX TECH L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TLX TECH · L4 Aut 4p,2017,AUTO,374,2084728,100030,AUTAC11012017,100080004,001G6019,ACA016003,,AC015,120-008-01-2017,G0010015,10821,10916,71100368,AACTX0011H
01010100905,ACURA,ACURA,TLX,TLX TYPE-S V6 TUR AUT 4 ABS CA CE PIEL SM CQ CB,TLX TYPE-S · V6 Turbo Aut 4p,2022,AUTO,20009,2168147,100031,AUTAC11062022,100080001,001G6027,ACA016006,,AC024,120-008-02-2022,G0010014,10822,18829,71190582,AACTX0061N
01010100905,ACURA,ACURA,TLX,TLX TYPE-S V6 TUR AUT 4 ABS CA CE PIEL SM CQ CB,TLX TYPE-S · V6 Turbo Aut 4p,2023,AUTO,20009,2169737,100026,AUTAC11062023,100080001,001G6027,ACA016006,,AC024,120-008-04-2023,G0010014,10822,18829,,AACTX0071P
01010100905,ACURA,ACURA,TLX,TLX TYPE-S V6 TUR AUT 4 ABS CA CE PIEL SM CQ CB,TLX TYPE-S · V6 Turbo Aut 4p,2024,AUTO,20009,2351458,100031,AUTAC11062024,100080001,001G6028,ACA016006,,AC024,,G0010014,10822,18829,,AACTX0071R
01010100905,ACURA,ACURA,TLX,TLX TYPE-S V6 TUR AUT 4 ABS CA CE PIEL SM CQ CB,TLX TYPE-S · V6 Turbo Aut 4p,2025,AUTO,20009,2377490,116521,AUTAC11062025,100080001,001G6028,ACA016006,,AC024,,G0010014,10822,18829,,AACTX0071S
01010100501,ACURA,ACURA,TSX,TSX SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN 3.5L · V6 Aut 4p,2010,AUTO,9456,2078638,100033,AUTAC05032010,100090002,001G6005,ACA006001,,AC005,120-003-02-2010,G0010005,10812,8589,10682,AACTS0021A
01010100501,ACURA,ACURA,TSX,TSX SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN 3.5L · V6 Aut 4p,2011,AUTO,9456,2078647,100033,AUTAC05032011,100090002,001G6005,ACA006001,,AC005,120-003-02-2011,G0010005,10812,8589,10682,AACTS0021B
01010100501,ACURA,ACURA,TSX,TSX SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN 3.5L · V6 Aut 4p,2012,AUTO,9456,2078653,100033,AUTAC05032012,100090001,001G6005,ACA006001,,AC005,120-003-01-2012,G0010005,10812,8589,10682,AACTS0021C
01010100501,ACURA,ACURA,TSX,TSX SEDAN 3.5L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN 3.5L · V6 Aut 4p,2013,AUTO,9456,2079037,100033,AUTAC05032013,100090001,001G6005,ACA006001,,AC005,120-003-01-2013,G0010005,10812,8589,10682,AACTS0021D
01010100502,ACURA,ACURA,TSX,TSX SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN · L4 Aut 4p,2009,AUTO,9719,2058455,100032,AUTAC05012009,100090003,001G6001,ACA006001,,AC005,120-003-01-2009,G0010005,10809,17290,9896,AACTS00109
01010100502,ACURA,ACURA,TSX,TSX SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN · L4 Aut 4p,2010,AUTO,9719,2078637,100032,AUTAC05032010,100090002,001G6001,ACA006001,,AC005,120-003-01-2010,G0010005,10812,17290,9896,AACTS0011A
01010100502,ACURA,ACURA,TSX,TSX SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN · L4 Aut 4p,2011,AUTO,9719,2078645,100032,AUTAC05032011,100090002,001G6001,ACA006001,,AC005,120-003-01-2011,G0010005,10812,17290,9896,AACTS0011B
01010100502,ACURA,ACURA,TSX,TSX SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN · L4 Aut 4p,2012,AUTO,9719,2078652,100032,AUTAC05032012,100090001,001G6001,ACA006001,,AC005,120-003-01-2012,G0010005,10812,17290,9896,AACTS0011C
01010100502,ACURA,ACURA,TSX,TSX SEDAN L4 IPC AUT 4 ABS CA CE PIEL CD CQ CB,TSX SEDAN · L4 Aut 4p,2013,AUTO,9719,2074254,100032,AUTAC05022013,100090001,001G6001,ACA006001,,AC005,120-003-01-2013,G0010005,10812,17290,9896,AACTS0011D
01010100601,ACURA,ACURA,ZDX,ZDX 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,ZDX 3.7L · V6 Aut 4p,2010,AUTO,8488,2078640,100034,AUTAC06012010,100100001,001G6015,ACA007001,,AC006,120-004-01-2010,G0010006,10813,8733,10379,CACZD0011A
01010100601,ACURA,ACURA,ZDX,ZDX 3.7L V6 IPC AUT 4 ABS CA CE PIEL CD CQ CB,ZDX 3.7L · V6 Aut 4p,2011,AUTO,8488,2078646,100034,AUTAC06012011,100100001,001G6015,ACA007001,,AC006,,G0010006,10813,8733,10379,CACZD0011B
01020100102,ALFA ROMEO,ALFA ROMEO,147,147 MANUAL L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,147 MANUAL · L4 Std 3p,2007,AUTO,6727,2059452,100037,AUTAR01122007,200010005,002G6001,ARA 1008.00,G0020012,AR012,,G0020001,6812,,10654,AAL1400607
01020100109,ALFA ROMEO,ALFA ROMEO,147,147 SELESPEED L4 IEC AUT 5 ABS CA CE PIEL CD SQ CB,147 SELESPEED · L4 Aut 5p,2007,AUTO,6729,2063052,100043,AUTAR01192007,200010003,002G6003,ARA 1006.00,G0020013,AR014,,G0020002,6814,,8668,AAL1400507
01020100110,ALFA ROMEO,ALFA ROMEO,147,147 SELESPEED L4 IEC STD 3 ABS CA CE PIEL CD SQ CB,147 SELESPEED · L4 Std 3p,2007,AUTO,6728,2059452,100037,AUTAR01122007,200010005,002G6001,ARA 1003.00,G0020012,AR014,,G0020001,6813,,10654,AAL1400607
01020100601,ALFA ROMEO,ALFA ROMEO,159,159 SEDAN V6 IEC AUT 4 ABS CA CE PIEL CD CQ CB,159 SEDAN · V6 Aut 4p,2007,AUTO,6745,2069683,100055,AUTAR01162007,200030003,002G6007,ARA 3001.00,J0020005,AR020,,G0020015,6822,,9779,AAL1900307
01020100602,ALFA ROMEO,ALFA ROMEO,159,159 SELESPEED L4 IEC AUT 4 ABS CA CE PIEL CD CQ CB,159 SELESPEED · L4 Aut 4p,2007,AUTO,6745,2069682,100054,AUTAR01162007,200030003,002G6007,ARA 3002.00,J0020005,AR020,,G0020015,6828,,10151,AAL1900207
01020100602,ALFA ROMEO,ALFA ROMEO,159,159 SELESPEED L4 IEC AUT 4 ABS CA CE PIEL CD CQ CB,159 SELESPEED · L4 Aut 4p,2008,AUTO,6744,2069684,100054,AUTAR01162008,200030001,002G6007,ARA 3002.00,J0020006,AR020,,G0020015,6828,,10151,AAL1900208
01020100604,ALFA ROMEO,ALFA ROMEO,159,159 SPORT PLUS AWD V6 MPI AUT 4 ABS CA CE PIEL CD SQ CB,159 SPORT PLUS AWD · V6 Aut 4p AWD,2012,AUTO,6724,2073037,100057,AUTAR01172012,200030004,002G6046,,J0020011,AR023,,G0020022,,,24001,AAL190011C
01020100603,ALFA ROMEO,ALFA ROMEO,159,159 SPORT PLUS SELESPEED L4 MPI AUT 4 ABS CA CE PIEL CD SQ CB,159 SPORT PLUS SELESPEED · L4 Aut 4p,2012,AUTO,6723,2073037,100057,AUTAR01162012,200030002,002G6040,,J0020010,AR023,,G0020021,,,24000,AAL190011C
01020101104,ALFA ROMEO,ALFA ROMEO,4C,4C COMPETIZIONE L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,4C COMPETIZIONE · L4 Aut 2p,2016,AUTO,20126,2089854,100064,AUTAR11012016,200050001,002G6055,ARA 11002.00,,AR071,,G0020024,6833,,71101301,AAL4C0041G
01020101104,ALFA ROMEO,ALFA ROMEO,4C,4C COMPETIZIONE L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,4C COMPETIZIONE · L4 Aut 2p,2017,AUTO,756,2084971,100064,AUTAR11032017,200050001,002G6055,ARA 11002.00,,AR038,,G0020024,6833,,71101301,AAL4C0041H
01020101101,ALFA ROMEO,ALFA ROMEO,4C,4C L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,4C · L4 Aut 2p,2016,AUTO,751,2089853,100064,AUTAR11012016,200050003,002G6056,ARA 11002.00,,AR071,,G0020024,6832,,71101300,AAL4C0031G
01020101101,ALFA ROMEO,ALFA ROMEO,4C,4C L4 IEC AUT 2 ABS CA CE PIEL SM SQ CB,4C · L4 Aut 2p,2017,AUTO,756,2084972,100066,AUTAR11032017,200050003,002G6055,ARA 11003.00,,AR038,,G0020024,6837,,71101301,AAL4C0051H
01020101102,ALFA ROMEO,ALFA ROMEO,4C,4C SPECIALE L4 IEC STD 2 ABS CA CE PIEL SM SQ CB,4C SPECIALE · L4 Std 2p,2016,AUTO,752,2089853,100065,AUTAR11022016,200050002,002G6056,ARA 11002.00,,AR071,,G0020025,6832,,71101300,AAL4C0031G
01020101103,ALFA ROMEO,ALFA ROMEO,4C,4C SPIDER L4 IEC STD 2 ABS CA CE PIEL SM SQ CB,4C SPIDER · L4 Std 2p,2017,AUTO,756,2084972,100066,AUTAR11032017,200050003,002G6055,ARA 11003.00,,AR038,,G0020024,6837,,71101301,AAL4C0051H
01020100701,ALFA ROMEO,ALFA ROMEO,BRERA,BRERA MANUAL V6 IEC AUT 2 ABS CA CE PIEL CD CQ CB,BRERA MANUAL · V6 Aut 2p,2007,AUTO,6748,2063044,100067,AUTAR01152007,200060001,002G6015,,J0020007,AR025,,G0020017,6823,,10317,AALBR00207
01020100701,ALFA ROMEO,ALFA ROMEO,BRERA,BRERA MANUAL V6 IEC AUT 2 ABS CA CE PIEL CD CQ CB,BRERA MANUAL · V6 Aut 2p,2008,AUTO,6748,2063057,100068,AUTAR01152008,200060001,002G6015,,J0020007,AR025,,G0020017,6823,,10317,AALBR00108
01020101207,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA COMPETIZIONE L4 FSI AUT 4 ABS CA CE PIEL SM CQ CB,GIULIA COMPETIZIONE · L4 FSI Aut 4p · Piel c/Quemac.,2024,AUTO,20117,2351167,100073,AUTAR12092024,200070010,002G0016,ARA 12009.00,,AR030,,C0020036,6862,,71191486,AALGI0081R
01020101206,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA ESTREMA L4 IMP AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA ESTREMA · L4 Multipunto Aut 4p,2023,AUTO,20111,2169595,,AUTAR12072023,200070008,002G6067,ARA 12007.00,G0020035,AR086,,G0020037,6853,,,AALGI0061P
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Multipunto Aut 4p,2017,AUTO,757,2088478,100069,AUTAR12012017,200070001,002G6058,ARA 12002.00,,,,G0020027,6838,,71190202,AALGI0011H
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Multipunto Aut 4p,2018,AUTO,757,2166512,100069,AUTAR12012018,200070001,002G6058,ARA 12002.00,,,,G0020027,6838,,71190202,AALGI0011J
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Multipunto Aut 4p,2019,AUTO,,,,,,,,,,,,6838,,,
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Multipunto Aut 4p,2020,AUTO,757,2040872,100069,AUTAR12012020,200070002,002G6063,,,,,G0020027,6838,,71190202,AALGI0011L
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Multipunto Aut 4p · s/Quemac.,2021,AUTO,757,2166569,100069,AUTAR12012021,200070002,002G6063,ARA 12003.00,,,,G0020027,6847,,71190202,AALGI0011M
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Aut 4p,2022,AUTO,757,,,AUTAR12012022,200070002,002G6063,ARA 12003.00,,,,G0020027,6847,,71190202,
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Multipunto Aut 4p,2023,AUTO,757,,,AUTAR12012023,200070002,002G6063,ARA 12003.00,,,,G0020027,6847,,,
01020101202,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QUADRIFOGLIO QV L4 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QUADRIFOGLIO QV · L4 Multipunto Aut 4p · Piel s/Quemac.,2024,AUTO,757,,,AUTAR12012024,200070002,002G6063,,,,,G0020027,,,,
01020101209,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QV CARBON EDITION V6 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QV CARBON EDITION · V6 Multipunto Aut 4p · Piel s/Quemac.,2024,AUTO,757,,,AUTAR12012024,200070002,002G6063,,,,,G0020027,,,,
01020101210,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA QV SUPER SPORT V6 MPFI AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA QV SUPER SPORT · V6 Aut 4p,2025,AUTO,757,,,,200070012,002G6063,,,,,,,,71190202,
01020101203,ALFA ROMEO,ALFA ROMEO,GIULIA,GIULIA SPORT L4 IEC AUT 4 ABS CA CE PIEL SM SQ CB,GIULIA SPORT · L4 Iny.Elec. Aut 4p,2019,AUTO,20103,2167158,100072,AUTAR12042019,200070003,002G6061,ARA 12001.00,,AR035,,G0020033,6839,,71102982,AALGI0021K
